Date,Open,High,Low,Close,Volume
2013-01-02,49.7,50.0,47.83,48.33,1400226
2013-01-03,48.3,50.18,48.22,49.66,1168086
2013-01-04,51.29,51.3,48.99,49.35,3284833
2013-01-07,48.31,49.22,48.03,48.43,1702171
2013-01-08,48.43,49.06,48.14,48.64,1120069
2013-01-09,48.69,48.79,46.39,46.65,3131900
2013-01-10,46.78,47.97,46.13,47.68,2207203
2013-01-11,47.68,48.18,47.11,48.09,1362590
2013-01-14,48.05,48.82,47.94,48.34,1657220
2013-01-15,47.89,47.89,46.8,47.45,1442723
2013-01-16,47.55,47.6,46.78,47.06,1108578
2013-01-17,47.33,47.57,46.72,46.95,1222254
2013-01-18,46.95,47.0,46.07,46.26,1894583
2013-01-22,46.0,48.02,45.38,47.44,2385690
2013-01-23,47.0,47.82,46.61,47.69,1424509
2013-01-24,46.48,47.04,44.32,45.86,9093316
2013-01-25,46.9,48.49,46.74,48.26,3761607
2013-01-28,48.25,48.26,47.22,47.91,1127607
2013-01-29,47.92,49.1,47.22,48.31,2702300
2013-01-30,47.96,49.02,47.61,48.13,3192483
2013-01-31,50.16,51.94,50.0,50.87,5394083
2013-02-01,51.24,51.49,50.32,50.5,2109312
2013-02-04,50.24,50.85,49.64,49.96,1247690
2013-02-05,50.0,51.23,50.0,50.47,1427027
2013-02-06,50.55,51.09,50.0,50.1,1261485
2013-02-07,50.24,50.24,49.14,49.94,2031763
2013-02-08,50.22,50.64,49.87,50.2,894900
2013-02-11,49.99,50.0,49.16,49.82,1226389
2013-02-12,49.99,50.33,49.39,49.72,1029647
2013-02-13,49.71,50.39,48.48,48.7,1455807
2013-02-14,48.48,49.22,48.19,48.9,1013767
2013-02-15,48.95,49.99,48.85,49.55,1634935
2013-02-19,49.82,50.5,49.52,49.76,1251680
2013-02-20,49.84,49.99,48.7,48.76,1166047
2013-02-21,48.7,48.88,47.22,47.74,1555980
2013-02-22,48.06,48.59,47.14,47.25,1339701
2013-02-25,47.57,48.21,46.66,46.69,1465951
2013-02-26,46.78,47.91,46.31,47.53,1814891
2013-02-27,47.42,48.62,47.26,48.21,1106219
2013-02-28,48.21,49.57,48.12,49.28,1626697
2013-03-01,49.1,49.64,48.9,49.46,1707444
2013-03-04,49.21,50.59,49.09,49.97,1157233
2013-03-05,50.29,50.45,49.52,49.91,1451619
2013-03-06,49.95,50.79,49.71,50.21,1089246
2013-03-07,50.5,50.53,49.72,50.5,1062639
2013-03-08,50.59,50.86,48.75,49.14,1798533
2013-03-11,48.59,48.85,47.61,48.68,2291275
2013-03-12,48.73,49.16,48.12,48.51,1208066
2013-03-13,48.52,49.97,48.52,49.71,1174138
2013-03-14,49.98,51.13,49.91,51.08,1634120
2013-03-15,51.19,51.46,50.45,50.66,1532593
2013-03-18,50.16,50.52,49.81,50.21,1030796
2013-03-19,50.03,50.48,48.09,48.48,1533496
2013-03-20,48.98,49.85,48.58,49.61,1395256
2013-03-21,49.12,49.42,48.33,48.37,1334069
2013-03-22,49.35,50.68,49.2,50.6,2350566
2013-03-25,50.98,50.98,50.22,50.71,1376524
2013-03-26,50.76,50.87,49.89,50.65,893985
2013-03-27,50.39,51.17,49.79,50.97,889121
2013-03-28,50.71,51.75,50.71,51.2,1312958
2013-04-01,51.1,51.7,50.29,50.56,791674
2013-04-02,50.96,52.84,50.68,51.62,1463484
2013-04-03,51.74,53.62,51.44,53.25,2059959
2013-04-04,53.11,53.79,52.6,53.23,1360412
2013-04-05,52.45,53.14,51.69,53.04,711801
2013-04-08,53.0,54.11,52.92,54.02,1214978
2013-04-09,54.2,54.35,53.57,54.21,1179000
2013-04-10,54.41,55.3,54.1,54.97,1366140
2013-04-11,55.4,56.56,55.26,56.03,1691999
2013-04-12,56.0,57.11,55.76,57.0,1804601
2013-04-15,57.97,58.52,56.36,56.39,3217593
2013-04-16,56.61,57.52,55.7,56.77,1885715
2013-04-17,56.49,56.99,55.18,56.82,1734564
2013-04-18,56.85,56.87,55.17,55.67,2401070
2013-04-19,57.87,58.44,55.28,56.41,4317546
2013-04-22,55.82,55.86,54.7,55.26,1965284
2013-04-23,55.67,56.07,54.88,55.47,1279041
2013-04-24,55.37,56.17,55.22,55.97,1405254
2013-04-25,56.06,56.93,56.0,56.45,1386583
2013-04-26,56.52,56.79,55.5,55.76,933683
2013-04-29,56.3,56.47,55.52,55.92,1251632
2013-04-30,56.0,57.1,55.7,57.08,1752480
2013-05-01,56.86,57.4,56.19,56.36,1214148
2013-05-02,56.98,57.25,56.18,56.94,952078
2013-05-03,57.26,57.95,57.1,57.71,1071555
2013-05-06,57.66,58.12,57.36,57.65,906504
2013-05-07,57.51,57.95,57.5,57.86,958359
2013-05-08,57.67,58.27,57.35,58.21,1119324
2013-05-09,58.21,59.18,58.11,58.65,1271069
2013-05-10,58.55,59.97,58.51,59.85,1515571
2013-05-13,59.66,60.18,59.14,59.43,1139219
2013-05-14,59.45,60.87,59.44,60.61,915044
2013-05-15,60.62,61.63,60.5,61.38,1011472
2013-05-16,61.3,61.79,61.15,61.39,1565193
2013-05-17,61.44,62.74,61.34,62.51,1432373
2013-05-20,62.25,62.69,61.68,62.08,979373
2013-05-21,62.0,64.47,61.89,64.3,2189980
2013-05-22,64.3,65.55,63.41,63.56,2468926
2013-05-23,62.75,63.28,62.0,63.01,1837684
2013-05-24,62.42,62.73,61.57,62.54,1134236
2013-05-28,63.36,63.88,63.0,63.29,903330
2013-05-29,62.82,63.48,62.36,62.74,948187
2013-05-30,62.68,63.47,62.21,62.74,1148609
2013-05-31,62.56,63.11,61.99,62.0,1101376
2013-06-03,61.85,62.38,60.83,61.75,1295692
2013-06-04,61.97,62.99,61.17,61.54,1119875
2013-06-05,61.7,62.59,58.7,59.64,4265318
2013-06-06,59.49,59.6,58.72,59.45,2208982
2013-06-07,59.73,60.33,59.0,59.82,1696939
2013-06-10,59.92,60.6,59.65,60.04,1451399
2013-06-11,59.54,60.07,59.2,59.6,1057937
2013-06-12,59.9,60.01,58.64,59.04,1213237
2013-06-13,59.3,59.61,58.65,59.39,648736
