Date,Open,High,Low,Close,Volume
2013-01-02,55.63,55.84,55.29,55.72,1442798
2013-01-03,55.75,55.75,55.08,55.28,1131340
2013-01-04,55.34,55.41,54.73,55.1,1440317
2013-01-07,54.83,55.36,54.56,55.18,2247899
2013-01-08,55.03,55.21,54.52,54.9,2545931
2013-01-09,54.91,55.17,54.57,54.75,903846
2013-01-10,54.92,54.92,54.25,54.3,2132285
2013-01-11,54.27,54.3,53.46,53.87,2669231
2013-01-14,53.87,54.81,53.87,54.59,1751268
2013-01-15,54.21,54.77,54.1,54.52,1967933
2013-01-16,54.14,54.49,53.59,53.71,2079687
2013-01-17,53.96,54.32,53.91,54.0,2355055
2013-01-18,54.16,54.46,54.1,54.34,2372543
2013-01-22,54.2,54.39,53.88,54.28,1827391
2013-01-23,54.28,55.7,54.22,55.69,2190392
2013-01-24,55.56,56.97,55.56,56.94,2602673
2013-01-25,56.96,57.25,56.84,56.98,1755483
2013-01-28,56.97,57.01,56.46,56.87,1088552
2013-01-29,56.64,57.3,56.3,57.18,1220441
2013-01-30,57.24,57.49,56.81,57.38,1445649
2013-01-31,57.11,57.86,57.11,57.52,6010104
2013-02-01,57.78,58.62,57.78,58.34,2144785
2013-02-04,58.04,58.39,49.26,50.3,18727497
2013-02-05,50.29,50.4,43.33,44.92,33625069
2013-02-06,46.38,46.4,44.17,44.61,15395972
2013-02-07,44.5,44.99,43.3,43.81,9580679
2013-02-08,43.92,43.96,42.07,42.67,7889708
2013-02-11,42.79,44.69,42.52,44.28,9588245
2013-02-12,43.67,45.16,43.63,44.03,6461112
2013-02-13,44.19,44.5,43.91,44.33,5095137
2013-02-14,44.14,45.0,44.07,44.86,5003102
2013-02-15,44.82,45.3,44.2,44.95,4422029
2013-02-19,44.85,46.06,44.75,46.02,5093128
2013-02-20,45.25,46.12,45.05,45.9,4387983
2013-02-21,45.61,46.2,45.2,45.85,3500961
2013-02-22,45.84,46.11,45.67,46.04,2356324
2013-02-25,46.08,46.73,45.55,45.55,2801282
2013-02-26,45.7,46.01,44.93,45.87,2595326
2013-02-27,45.85,46.78,45.79,46.72,1951895
2013-02-28,46.51,46.95,46.19,46.55,2853013
2013-03-01,46.53,47.47,46.38,47.26,1942479
2013-03-04,47.35,47.38,46.98,47.14,1888023
2013-03-05,47.19,48.44,46.56,48.19,2982227
2013-03-06,48.18,48.57,47.6,47.93,2639656
2013-03-07,47.89,48.44,47.62,47.73,1601120
2013-03-08,47.91,48.08,47.37,47.56,2397188
2013-03-11,47.71,49.5,47.52,48.59,4403683
2013-03-12,48.46,48.68,47.7,48.45,2537958
2013-03-13,48.32,49.46,48.02,49.35,3243764
2013-03-14,49.43,49.68,48.62,48.87,1751303
2013-03-15,48.71,49.17,48.64,48.9,2383427
2013-03-18,48.33,48.52,48.0,48.39,1587564
2013-03-19,48.6,48.7,47.56,47.79,1318796
2013-03-20,47.99,48.73,47.99,48.53,1243985
2013-03-21,48.23,48.91,48.14,48.59,1343690
2013-03-22,48.7,49.1,48.19,48.37,1280518
2013-03-25,49.01,50.18,49.01,50.03,3543377
2013-03-26,50.26,50.53,49.78,50.34,2521010
2013-03-27,49.93,50.6,48.93,50.46,2403157
2013-03-28,50.51,52.38,50.33,52.08,3289065
2013-04-01,51.87,52.27,51.3,51.55,2287938
2013-04-02,51.63,52.09,51.45,51.82,1864547
2013-04-03,51.85,52.11,51.18,51.27,2191341
2013-04-04,51.12,52.03,51.02,51.37,1535687
2013-04-05,50.69,51.77,50.51,51.54,1583953
2013-04-08,51.47,51.93,51.11,51.93,1272710
2013-04-09,52.0,52.0,51.11,51.42,1218626
2013-04-10,51.45,52.21,51.42,51.93,1764047
2013-04-11,51.99,52.08,51.62,51.82,2111816
2013-04-12,51.75,51.88,51.31,51.8,2664007
2013-04-15,51.45,51.8,51.15,51.23,2316337
2013-04-16,51.38,52.06,51.09,52.01,2155232
2013-04-17,51.88,52.15,51.54,51.81,2651751
2013-04-18,51.83,51.88,51.07,51.48,1619033
2013-04-19,51.67,51.87,51.2,51.85,2019606
2013-04-22,51.81,52.06,51.6,52.0,939762
2013-04-23,52.14,52.25,51.4,51.93,1254302
2013-04-24,51.97,52.25,51.77,51.81,995141
2013-04-25,51.2,52.01,50.98,51.55,1909889
2013-04-26,51.61,52.0,51.56,52.0,1579168
2013-04-29,54.0,55.0,53.28,53.45,4966729
2013-04-30,54.53,54.92,53.56,54.11,3352515
2013-05-01,54.08,54.3,53.68,54.01,1576449
2013-05-02,54.21,54.23,53.59,53.85,1354217
2013-05-03,54.13,54.68,53.76,54.43,1502884
2013-05-06,54.5,54.63,54.18,54.28,958637
2013-05-07,54.44,54.67,54.15,54.61,1435043
2013-05-08,54.52,55.0,54.1,54.99,1000185
2013-05-09,54.79,55.16,54.59,54.74,1299953
2013-05-10,54.75,55.69,54.75,55.69,1094483
2013-05-13,55.54,55.71,55.05,55.18,1263603
2013-05-14,55.42,56.0,55.11,55.6,846052
2013-05-15,55.35,56.07,55.29,55.92,861485
2013-05-16,55.55,55.95,55.4,55.5,1135886
2013-05-17,55.33,55.86,55.33,55.7,1314575
2013-05-20,55.47,55.65,54.88,54.99,1436047
2013-05-21,55.08,55.83,55.03,55.57,1771414
2013-05-22,55.45,55.94,54.47,54.7,1105268
2013-05-23,54.53,54.7,53.85,54.03,1300745
2013-05-24,53.29,53.85,52.91,53.45,1389806
2013-05-28,54.16,55.33,54.05,54.4,1251376
2013-05-29,54.04,54.46,53.76,54.09,732513
2013-05-30,54.32,55.39,54.14,55.21,1560135
2013-05-31,54.99,55.27,54.55,54.55,1750559
2013-06-03,54.6,55.0,54.41,55.0,1363380
2013-06-04,54.67,55.04,54.38,54.62,1082434
2013-06-05,54.34,54.51,53.36,53.8,1883275
2013-06-06,53.68,54.37,53.55,54.07,2256816
2013-06-07,54.38,54.85,54.0,54.74,2031435
2013-06-10,54.79,55.08,54.41,54.82,931850
2013-06-11,55.71,55.71,54.16,54.45,1597950
2013-06-12,54.69,55.14,54.38,54.54,1554818
2013-06-13,54.37,55.13,54.16,55.07,1295229
2013-06-14,55.06,55.27,54.54,54.73,825587
2013-06-17,54.95,55.15,54.5,55.05,1336902
